vid,actor_action_label,start_time,end_time,height,width,num_frames,num_labeled_frames,split_no,split,fids
XpLweH0fo7M,72,00:00:31,00:00:36,320,568,150,3,0,train,00025;;;00050;;;00075
XsLgy84qXME,61,00:00:19,00:00:24,320,390,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
XtYECKEI9t8,66,00:00:00,00:00:04,320,426,121,3,0,train,00020;;;00040;;;00060
XyDO1lRpYLI,76,00:00:05,00:00:09,320,568,120,3,0,train,00020;;;00040;;;00060
XytR6MOwKHs,11,00:00:10,00:00:18,320,426,240,3,0,train,00040;;;00080;;;00120
Xzj_DwwnWZA,56,00:01:43,00:01:48,320,568,151,3,0,train,00025;;;00050;;;00075
Y0Tn81v1Pt0,77,00:01:13,00:01:18,320,568,151,3,0,train,00025;;;00050;;;00075
Y0UsgzQ52tg,67,00:00:03,00:00:05,320,426,30,3,0,train,00005;;;00010;;;00015
Y0y_SF_9zBQ,36,00:00:08,00:00:13,320,426,150,3,0,train,00025;;;00050;;;00075
Y46t7LPnVlA,21,00:00:03,00:00:11,320,568,200,3,0,train,00033;;;00066;;;00099
Y96I2y8fUl8,43,00:00:28,00:00:33,320,426,151,3,0,train,00025;;;00050;;;00075
YAHsPetA0yM,44,00:00:25,00:00:29,320,568,120,3,0,train,00020;;;00040;;;00060
YAVnYNL6Px8,77,00:00:07,00:00:13,320,568,180,3,0,train,00030;;;00060;;;00090
YBPyEYyZA8g,78,00:08:21,00:08:25,320,568,120,3,0,train,00020;;;00040;;;00060
YFiFrILEfkc,18,00:00:25,00:00:27,320,568,48,3,0,train,00008;;;00016;;;00024
YIEv6_HQtAc,34,00:02:06,00:02:15,320,568,270,3,0,train,00045;;;00090;;;00135
YIkiV77yKN0,35,00:01:10,00:01:15,320,568,150,3,0,train,00025;;;00050;;;00075
YLxQLEmeUro,54,00:00:08,00:00:11,320,568,90,3,0,train,00015;;;00030;;;00045
YLy_WduPvcE,41,00:00:03,00:00:07,320,568,120,3,0,train,00020;;;00040;;;00060
YLzSQOyl4k0,46,00:00:47,00:00:50,320,568,90,3,0,train,00015;;;00030;;;00045
YM6giKk2JIs,36,00:00:05,00:00:09,320,568,120,3,0,train,00020;;;00040;;;00060
YMcgGPeBDZM,35,00:00:30,00:00:34,320,568,121,3,0,train,00020;;;00040;;;00060
YPy8zQez4Hk,46,00:01:09,00:01:12,320,568,90,3,0,train,00015;;;00030;;;00045
YX1Ya8UA25c,56,00:00:04,00:00:09,320,426,150,3,0,train,00025;;;00050;;;00075
YZxVkQ1ukO8,78,00:16:47,00:16:52,320,568,126,3,0,train,00021;;;00042;;;00063
Ybfv0xhHPJ0,77,00:00:04,00:00:08,320,426,100,3,0,train,00016;;;00032;;;00048
Yeab5p3yQIM,56,00:00:26,00:00:29,320,426,72,3,0,train,00012;;;00024;;;00036
YggIcWYUC1s,16,00:00:20,00:00:24,320,568,120,3,0,train,00020;;;00040;;;00060
Yh2XTAiVXJs,44,00:01:16,00:01:22,320,568,150,3,0,train,00025;;;00050;;;00075
YiCOxtU7oo8,76,00:00:28,00:00:33,320,568,151,3,0,train,00025;;;00050;;;00075
YigOHqXuFT0,18,00:00:05,00:00:09,320,568,120,3,0,train,00020;;;00040;;;00060
Yij4cD0wwSg,65,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
Yj37_ARtN9k,68,00:00:05,00:00:10,320,568,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
YjSmCfbiSlc,72,00:00:05,00:00:09,320,568,80,3,0,train,00013;;;00026;;;00039
YjrnJVO-8zE,76,00:00:02,00:00:06,320,568,120,3,0,train,00020;;;00040;;;00060
YtQ3TlMp8yU,43,00:00:02,00:00:08,320,426,180,3,0,train,00030;;;00060;;;00090
YtwPzyppOyY,75,00:00:17,00:00:20,320,568,90,3,0,train,00015;;;00030;;;00045
YvUHWgFtx3Y,73,00:00:15,00:00:21,320,480,151,3,0,train,00025;;;00050;;;00075
Yvln6qRYNPo,41,00:00:30,00:00:38,320,568,241,3,0,train,00040;;;00080;;;00120
YwoV9dqLW8E,13,00:01:58,00:02:06,320,568,241,3,0,train,00040;;;00080;;;00120
YxG4w7hOsAQ,75,00:01:54,00:01:57,320,426,75,3,0,train,00012;;;00024;;;00036
YxTnbVoSFRg,76,00:00:00,00:00:06,320,568,181,3,0,train,00030;;;00060;;;00090
YzUGhQvat_4,26,00:02:12,00:02:18,320,426,181,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
Z2o-4dY2x3g,76,00:01:29,00:01:34,320,568,151,3,0,train,00025;;;00050;;;00075
Z3JcyWmXf9Q,73,00:00:05,00:00:11,320,568,90,3,0,train,00015;;;00030;;;00045
Z3VaBWiLwmI,56,00:00:03,00:00:06,320,426,30,3,0,train,00005;;;00010;;;00015
Z41ego6wAMU,46,00:00:07,00:00:15,320,426,240,3,0,train,00040;;;00080;;;00120
Z6SJAY_kX5Q,55,00:00:00,00:00:07,320,426,211,3,0,train,00035;;;00070;;;00105
Z7WNqKYkagw,43,00:00:03,00:00:09,320,426,180,3,0,train,00030;;;00060;;;00090
Z8cPkTh7Y3k,78,00:04:36,00:04:40,320,568,100,3,0,train,00016;;;00032;;;00048
Z9B8qY5XvAA,41,00:00:00,00:00:03,320,426,76,3,0,train,00012;;;00024;;;00036
ZA8sDkqzwUs,28,00:00:03,00:00:07,320,568,120,3,0,train,00020;;;00040;;;00060
ZBDqZAnx55Q,63,00:00:03,00:00:06,320,426,46,3,0,train,00007;;;00014;;;00021
ZBsZico-77E,61,00:00:06,00:00:14,320,568,240,3,0,train,00040;;;00080;;;00120
ZFGGfucMUEc,45,00:00:30,00:00:35,320,426,151,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
ZFgixenRtEc,44,00:01:05,00:01:09,320,568,100,3,0,train,00016;;;00032;;;00048
ZGrTADVlv4g,54,00:00:07,00:00:10,320,568,90,3,0,train,00015;;;00030;;;00045
ZI9F9a45VVw,56,00:00:02,00:00:06,320,426,80,3,0,train,00013;;;00026;;;00039
ZIwPOSENnxY,75,00:00:08,00:00:11,320,426,75,3,0,train,00012;;;00024;;;00036
ZJLo4kKI_uw,18,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
ZLydEwpx0cc,16,00:00:57,00:01:00,320,426,91,3,0,train,00015;;;00030;;;00045
ZP_7efk7u7g,15,00:00:05,00:00:07,320,568,60,1,0,train,00030
ZPt502xxzTo,61,00:01:08,00:01:16,320,480,240,3,0,train,00040;;;00080;;;00120
ZRpHMLwIih4,44,00:00:18,00:00:24,320,568,180,3,0,train,00030;;;00060;;;00090
ZTOoY683VCg,67,00:00:06,00:00:14,320,568,240,3,0,train,00040;;;00080;;;00120
ZWBBn2Ow9Cs,18,00:00:24,00:00:31,320,568,210,3,0,train,00035;;;00070;;;00105
Z_p23R116ds,72,00:00:12,00:00:15,320,480,91,3,0,train,00015;;;00030;;;00045
ZcH052nY7II,44,00:00:50,00:00:56,320,568,150,3,0,train,00025;;;00050;;;00075
ZdgEwZ7xYxo,16,00:00:00,00:00:03,320,426,91,3,0,train,00015;;;00030;;;00045
ZhmnM4ur4ag,35,00:00:00,00:00:03,320,426,76,3,0,train,00012;;;00024;;;00036
ZhqJyvNzA7Q,73,00:00:00,00:00:06,320,426,151,3,0,train,00025;;;00050;;;00075
Zkhov9pLYBM,48,00:00:00,00:00:03,320,568,91,3,0,train,00015;;;00030;;;00045
ZmOXCmoLlTI,12,00:01:24,00:01:31,320,568,210,3,0,train,00035;;;00070;;;00105
Zp9pvwkC7H8,78,00:02:50,00:02:53,320,568,75,3,0,train,00012;;;00024;;;00036
ZqFQ_8NI6rc,22,00:00:06,00:00:10,320,568,120,3,0,train,00020;;;00040;;;00060
ZusU_rZY7ms,41,00:00:04,00:00:12,320,568,240,3,0,train,00040;;;00080;;;00120
ZvwpQGmAeFo,55,00:00:03,00:00:09,320,568,180,3,0,train,00030;;;00060;;;00090
ZwAhizK__6s,75,00:00:01,00:00:04,320,426,45,3,0,train,00007;;;00014;;;00021
ZwCBaBsvxrE,57,00:00:06,00:00:08,320,568,48,3,0,train,00008;;;00016;;;00024
ZxJPU-wiue4,78,00:34:00,00:34:05,320,568,150,3,0,train,00025;;;00050;;;00075
ZxsjhocQ8WQ,12,00:00:05,00:00:09,320,568,120,3,0,train,00020;;;00040;;;00060
Zzn0EYnVuzQ,15,00:00:30,00:00:34,320,568,121,5,0,train,00020;;;00040;;;00060;;;00080;;;00100
_-XnmNIppqQ,26,00:00:06,00:00:12,320,568,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
_0djE279Srg,78,00:06:02,00:06:05,320,568,90,3,0,train,00015;;;00030;;;00045
_1MUXIam4lA,57,00:00:22,00:00:25,320,568,90,3,0,train,00015;;;00030;;;00045
_1UY2k5Mu3o,73,00:00:03,00:00:09,320,568,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
_4JOpIKy0rA,12,00:00:43,00:00:46,320,568,91,3,0,train,00015;;;00030;;;00045
_4dhGTo0z84,78,00:03:12,00:03:14,320,568,61,3,0,train,00010;;;00020;;;00030
_97vl6lo9-w,35,00:00:00,00:00:06,320,426,181,3,0,train,00030;;;00060;;;00090
_CJ7ZCV-cSA,26,00:00:38,00:00:44,320,426,180,3,0,train,00030;;;00060;;;00090
_CLm13C-tWU,76,00:00:02,00:00:09,320,568,210,5,0,train,00035;;;00070;;;00105;;;00140;;;00175
_DIMJ2eENow,46,00:00:13,00:00:18,320,426,120,3,0,train,00020;;;00040;;;00060
_E7Z6KeLexs,34,00:00:13,00:00:15,320,426,61,3,0,train,00010;;;00020;;;00030
_ET-TppjuA0,57,00:00:11,00:00:17,320,568,181,3,0,train,00030;;;00060;;;00090
_EbeCObU_jM,78,00:00:11,00:00:17,320,568,181,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
_GBDwk5uTRc,67,00:01:43,00:01:50,320,568,168,3,0,train,00028;;;00056;;;00084
_GBTlc0ZZ7c,21,00:01:36,00:01:42,320,568,180,3,0,train,00030;;;00060;;;00090
_HmK9H5C3c0,12,00:00:02,00:00:06,320,568,96,3,0,train,00016;;;00032;;;00048
_I0h3GB5VwI,45,00:00:12,00:00:16,320,426,60,3,0,train,00010;;;00020;;;00030
_IY9DImVDSU,44,00:00:03,00:00:12,320,426,270,3,0,train,00045;;;00090;;;00135
_Ih9BnYFjVA,67,00:00:19,00:00:22,320,568,90,3,0,train,00015;;;00030;;;00045
_K7rv_vFOWM,12,00:00:38,00:00:39,320,568,24,3,0,train,00004;;;00008;;;00012
_KIlkrVZb-g,17,00:00:43,00:00:48,320,400,125,3,0,train,00020;;;00040;;;00060
_N5-86FVoTA,45,00:00:02,00:00:09,320,568,210,3,0,train,00035;;;00070;;;00105
_P1Y6b1RXM0,17,00:00:06,00:00:11,320,568,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
_PbqYUB4Tv4,18,00:00:37,00:00:41,320,568,100,3,0,train,00016;;;00032;;;00048
_S_Mt0Rvgcs,18,00:00:09,00:00:15,320,568,180,3,0,train,00030;;;00060;;;00090
_Sgtq0dC_2E,45,00:00:04,00:00:09,320,568,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
_TbpSSqZ7Eo,46,00:00:27,00:00:30,320,426,45,3,0,train,00007;;;00014;;;00021
_UjJCWQ5BvY,54,00:00:04,00:00:07,320,568,75,3,0,train,00012;;;00024;;;00036
_WEMtYj2pJc,65,00:00:46,00:00:52,320,568,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
_XIfANhA9b4,78,00:04:51,00:04:54,320,568,75,3,0,train,00012;;;00024;;;00036
_XzGZhWHhg4,13,00:00:45,00:00:50,320,426,151,3,0,train,00025;;;00050;;;00075
_Z7_Ug7dj_A,72,00:00:05,00:00:08,320,426,90,3,0,train,00015;;;00030;;;00045
__KkKB4wzrY,44,00:00:02,00:00:10,320,426,240,3,0,train,00040;;;00080;;;00120
_aJOs5B9T-Q,17,00:00:02,00:00:07,320,426,150,3,0,train,00025;;;00050;;;00075
_caOk6lycb0,77,00:00:38,00:00:48,320,568,300,3,0,train,00050;;;00100;;;00150
_eTxQLfIUNY,11,00:07:36,00:07:42,320,432,180,3,0,train,00030;;;00060;;;00090
_exbaQIbJNU,54,00:00:07,00:00:10,320,426,90,3,0,train,00015;;;00030;;;00045
_hBrf7eFC60,35,00:00:21,00:00:26,320,540,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
_hadwgFinRU,15,00:00:12,00:00:15,320,568,91,3,0,train,00015;;;00030;;;00045
_j2ZNVbhm84,66,00:00:03,00:00:06,320,568,90,3,0,train,00015;;;00030;;;00045
_lJEBTdEONk,15,00:00:01,00:00:04,320,426,86,3,0,train,00014;;;00028;;;00042
_mKGq6B7B0A,66,00:00:02,00:00:05,320,426,45,3,0,train,00007;;;00014;;;00021
_nP51kn7bnc,61,00:00:05,00:00:10,320,426,150,3,0,train,00025;;;00050;;;00075
_p2yoGDYjvc,48,00:00:00,00:00:03,320,574,91,3,0,train,00015;;;00030;;;00045
_pCjfKChc_4,76,00:00:00,00:00:06,320,426,181,3,0,train,00030;;;00060;;;00090
_pGJ9AMRjn0,68,00:00:12,00:00:16,320,426,100,3,0,train,00016;;;00032;;;00048
_rQtB4lwYBk,68,00:00:54,00:00:58,320,568,120,3,0,train,00020;;;00040;;;00060
_smmpMME17E,13,00:00:45,00:00:50,320,568,121,3,0,train,00020;;;00040;;;00060
_t3Ppwfq4VU,75,00:00:00,00:00:03,320,426,91,3,0,train,00015;;;00030;;;00045
_v9WCrS-hD8,46,00:00:39,00:00:45,320,568,180,3,0,train,00030;;;00060;;;00090
_vx1OVLX5Rc,65,00:00:11,00:00:15,320,568,96,3,0,train,00016;;;00032;;;00048
_xN8dVKiiCI,78,00:08:04,00:08:08,320,568,100,3,0,train,00016;;;00032;;;00048
_z667v_JmG8,36,00:00:50,00:00:56,320,568,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
a2HjLtnVDaY,78,00:00:06,00:00:11,320,426,125,5,0,train,00020;;;00040;;;00060;;;00080;;;00100
a3MZo4roH3w,28,00:00:57,00:01:00,320,568,75,3,0,train,00012;;;00024;;;00036
a3T8efzPYd8,55,00:00:11,00:00:17,320,426,120,5,0,train,00020;;;00040;;;00060;;;00080;;;00100
a4TQzOsz3qY,34,00:00:28,00:00:33,320,568,151,3,0,train,00025;;;00050;;;00075
a6r0gvnW1-E,26,00:00:00,00:00:04,320,568,121,3,0,train,00020;;;00040;;;00060
aB8Qj8ZVvJw,22,00:01:35,00:01:40,320,426,150,3,0,train,00025;;;00050;;;00075
aHQL_mFJ_Rw,22,00:00:41,00:00:44,320,568,72,3,0,train,00012;;;00024;;;00036
aHrV6HXHyYc,41,00:00:11,00:00:19,320,568,241,3,0,train,00040;;;00080;;;00120
aKHkgKPrI78,28,00:00:06,00:00:10,320,570,101,3,0,train,00016;;;00032;;;00048
aKf44qrlTJI,63,00:00:00,00:00:06,320,568,181,3,0,train,00030;;;00060;;;00090
aLHU-RHfHtw,76,00:00:07,00:00:12,320,426,75,3,0,train,00012;;;00024;;;00036
aM-FQnW2sHE,12,00:00:14,00:00:20,320,480,181,3,0,train,00030;;;00060;;;00090
aO9LNom2wa0,68,00:01:28,00:01:34,320,426,101,3,0,train,00016;;;00032;;;00048
aPzxPEBaF2Y,18,00:00:33,00:00:40,320,568,210,3,0,train,00035;;;00070;;;00105
aSwtv3Go81M,22,00:00:01,00:00:04,320,426,90,3,0,train,00015;;;00030;;;00045
aSyb2wedmBc,26,00:00:01,00:00:07,320,426,180,3,0,train,00030;;;00060;;;00090
aUOitI-Pgog,34,00:01:34,00:01:37,320,568,72,3,0,train,00012;;;00024;;;00036
aVZBN6sjZR0,43,00:00:04,00:00:10,320,568,144,5,0,train,00024;;;00048;;;00072;;;00096;;;00120
aYbZ5DFWN0c,78,00:02:45,00:02:48,320,568,91,3,0,train,00015;;;00030;;;00045
aYgaAnvJMSg,16,00:00:50,00:00:53,320,568,90,3,0,train,00015;;;00030;;;00045
aab2qf7bZoI,28,00:00:00,00:00:04,320,426,121,3,0,train,00020;;;00040;;;00060
abgBM_jecSE,48,00:00:14,00:00:24,320,426,301,3,0,train,00050;;;00100;;;00150
acveK29W2C4,57,00:00:33,00:00:37,320,568,96,3,0,train,00016;;;00032;;;00048
ad1Hqh9ZJQw,65,00:00:07,00:00:10,320,426,90,3,0,train,00015;;;00030;;;00045
adTkwZbovD0,73,00:00:02,00:00:08,320,426,117,3,0,train,00019;;;00038;;;00057
afEOCnXsTk4,15,00:00:04,00:00:08,320,568,120,3,0,train,00020;;;00040;;;00060
afOL3SR5CM4,36,00:00:36,00:00:37,320,568,30,3,0,train,00005;;;00010;;;00015
agk1Pgo2jWY,65,00:00:13,00:00:16,320,568,91,3,0,train,00015;;;00030;;;00045
agp8AYCf3wE,26,00:00:12,00:00:16,320,426,40,3,0,train,00006;;;00012;;;00018
ahdNye4F3Us,12,00:00:23,00:00:29,320,568,180,3,0,train,00030;;;00060;;;00090
aiiaCN0dEPg,65,00:00:03,00:00:06,320,426,30,3,0,train,00005;;;00010;;;00015
ajIp04t9-zc,13,00:03:16,00:03:21,320,568,150,3,0,train,00025;;;00050;;;00075
akafnWXI0mo,55,00:03:11,00:03:19,320,568,240,3,0,train,00040;;;00080;;;00120
apUrSD1-O2Q,16,00:01:09,00:01:13,320,568,100,3,0,train,00016;;;00032;;;00048
arUMyPmo3kw,22,00:00:36,00:00:43,320,568,175,3,0,train,00029;;;00058;;;00087
arbeDZSEal8,66,00:00:04,00:00:07,320,568,90,3,0,train,00015;;;00030;;;00045
as5iYPsSGXg,26,00:00:00,00:00:05,320,426,151,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
asmj57g4gQk,75,00:00:46,00:00:48,320,568,60,5,0,train,00010;;;00020;;;00030;;;00040;;;00050
atgXRy1ZqAs,43,00:00:32,00:00:40,320,568,144,5,0,train,00024;;;00048;;;00072;;;00096;;;00120
auySLSmpj8Q,34,00:00:41,00:00:47,320,568,181,3,0,train,00030;;;00060;;;00090
avAfA9ymeB4,22,00:01:06,00:01:12,320,568,180,5,0,train,00030;;;00060;;;00090;;;00120;;;00150
avSpMOJTQkU,55,00:00:00,00:00:05,320,426,100,3,0,train,00016;;;00032;;;00048
avq2yhLC2vI,46,00:00:14,00:00:17,320,426,91,3,0,train,00015;;;00030;;;00045
ax0ZJ8Yk1J8,78,00:00:10,00:00:15,320,480,150,3,0,train,00025;;;00050;;;00075
axFm40fAM4M,48,00:00:00,00:00:05,320,568,126,3,0,train,00021;;;00042;;;00063
axkHGnmNsks,11,00:01:40,00:01:43,320,568,75,3,0,train,00012;;;00024;;;00036
axs3ifQNWdw,77,00:00:00,00:00:04,320,480,40,3,0,train,00006;;;00012;;;00018
ay2_twZF_XE,78,00:05:08,00:05:12,320,568,100,3,0,train,00016;;;00032;;;00048
ay8tJQ8wb98,72,00:00:18,00:00:24,320,426,180,3,0,train,00030;;;00060;;;00090
b-6ZKADToAQ,22,00:01:00,00:01:07,320,568,211,3,0,train,00035;;;00070;;;00105
b-bEtoNzGHY,43,00:01:07,00:01:10,320,426,90,3,0,train,00015;;;00030;;;00045
b2R0UGw2cc0,17,00:00:35,00:00:39,320,568,100,3,0,train,00016;;;00032;;;00048
b2R_4lzpthQ,18,00:09:15,00:09:17,320,568,61,3,0,train,00010;;;00020;;;00030
b2u5iSfVCKU,56,00:00:02,00:00:05,320,568,72,3,0,train,00012;;;00024;;;00036
b30cVsBScxs,61,00:00:00,00:00:05,320,426,151,3,0,train,00025;;;00050;;;00075
b6bzlwgV3ZQ,15,00:01:53,00:01:55,320,568,60,3,0,train,00010;;;00020;;;00030
b6pwRAPlRAo,68,00:00:05,00:00:12,320,568,175,3,0,train,00029;;;00058;;;00087
b7SnqaGMg5Y,18,00:00:26,00:00:28,320,568,48,3,0,train,00008;;;00016;;;00024
bAbbvn_qPi8,22,00:00:02,00:00:10,320,568,240,3,0,train,00040;;;00080;;;00120
bBvZSU9A1vQ,34,00:00:16,00:00:19,320,568,90,2,0,train,00015;;;00030
bCEku_mvAac,66,00:00:32,00:00:35,320,568,90,3,0,train,00015;;;00030;;;00045
bGfuK9H1RKk,16,00:01:35,00:01:40,320,568,125,3,0,train,00020;;;00040;;;00060
bHGynk8ufU0,56,00:00:07,00:00:10,320,426,35,3,0,train,00005;;;00010;;;00015
bJ9LAZRikWc,35,00:02:01,00:02:06,320,568,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
bMH1fMt51N8,76,00:00:20,00:00:23,320,568,72,3,0,train,00012;;;00024;;;00036
bRouUWZSolE,57,00:01:58,00:02:02,320,558,121,3,0,train,00020;;;00040;;;00060
bTeWzYmKTAo,45,00:00:17,00:00:20,320,568,75,3,0,train,00012;;;00024;;;00036
bV6JkPen0wM,57,00:00:00,00:00:05,320,426,151,3,0,train,00025;;;00050;;;00075
bVu0Ms6Stfc,78,00:00:36,00:00:41,320,568,120,3,0,train,00020;;;00040;;;00060
bWw_3C18-KA,78,00:10:00,00:10:05,320,568,125,3,0,train,00020;;;00040;;;00060
bXiCVywbbFM,28,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
b_i2uq7MhnY,54,00:00:08,00:00:11,320,480,75,3,0,train,00012;;;00024;;;00036
b_yiWIXBI7o,11,00:00:50,00:00:56,320,400,150,3,0,train,00025;;;00050;;;00075
bcw7yYjFZvE,77,00:00:00,00:00:03,320,568,91,3,0,train,00015;;;00030;;;00045
bdtHhiH2MHc,13,00:01:23,00:01:31,320,568,240,3,0,train,00040;;;00080;;;00120
beHx8qosnMw,63,00:00:02,00:00:05,320,568,90,3,0,train,00015;;;00030;;;00045
beSUkPwwl9Q,68,00:00:25,00:00:31,320,426,180,3,0,train,00030;;;00060;;;00090
bfFqLVyHRtw,46,00:00:16,00:00:19,320,568,90,3,0,train,00015;;;00030;;;00045
bicxykHGpic,72,00:00:01,00:00:08,320,426,210,3,0,train,00035;;;00070;;;00105
bk6h6w0xRjU,72,00:00:26,00:00:34,320,426,241,3,0,train,00040;;;00080;;;00120
bmUsMbFmfVg,55,00:00:07,00:00:15,320,568,240,3,0,train,00040;;;00080;;;00120
bn6YN5Mb7mU,44,00:02:52,00:02:55,320,568,75,3,0,train,00012;;;00024;;;00036
bnX78Yl2ZsI,54,00:01:00,00:01:03,320,568,91,3,0,train,00015;;;00030;;;00045
bq7i9dl9byI,36,00:00:05,00:00:13,320,390,113,3,0,train,00018;;;00036;;;00054
bqHixJVRiGw,56,00:02:15,00:02:20,320,568,151,3,0,train,00025;;;00050;;;00075
bsJw1I-j6Iw,48,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
bv3rloRdoSM,41,00:00:34,00:00:42,320,426,240,3,0,train,00040;;;00080;;;00120
bvKch4T4hI4,26,00:00:12,00:00:17,320,532,75,3,0,train,00012;;;00024;;;00036
bvUVhct7aSY,35,00:00:53,00:00:58,320,426,150,3,0,train,00025;;;00050;;;00075
bvsj1owq0xA,57,00:02:03,00:02:08,320,568,120,3,0,train,00020;;;00040;;;00060
c-QiIccd9Co,12,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
c637KLPyASc,11,00:01:31,00:01:35,320,568,96,3,0,train,00016;;;00032;;;00048
c6e9BszjKqU,46,00:00:00,00:00:03,320,426,91,3,0,train,00015;;;00030;;;00045
c6knEYcFXVc,55,00:00:20,00:00:28,320,426,200,3,0,train,00033;;;00066;;;00099
c6zFEd7svac,61,00:02:22,00:02:30,320,426,120,3,0,train,00020;;;00040;;;00060
c7KTmvyVoOo,55,00:00:22,00:00:25,320,568,90,3,0,train,00015;;;00030;;;00045
c7zAJ7drZBQ,72,00:00:24,00:00:27,320,568,90,3,0,train,00015;;;00030;;;00045
c8lJXhJLNR8,55,00:00:27,00:00:32,320,426,151,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
c8z5g9EHYZ0,65,00:00:33,00:00:35,320,568,60,3,0,train,00010;;;00020;;;00030
c9MWXABamtQ,72,00:00:00,00:00:04,320,426,60,3,0,train,00010;;;00020;;;00030
c9kfCVDfBQ8,36,00:00:01,00:00:05,320,568,120,3,0,train,00020;;;00040;;;00060
cAI5-JsFxqk,66,00:00:03,00:00:06,320,426,45,3,0,train,00007;;;00014;;;00021
cBFb8TUr9w4,67,00:00:11,00:00:14,320,568,91,3,0,train,00015;;;00030;;;00045
cDCJTeQZFkU,43,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
cEIR9Uo8Z4A,41,00:00:06,00:00:11,320,568,125,3,0,train,00020;;;00040;;;00060
cGMEGr6Irww,45,00:01:02,00:01:10,320,568,240,3,0,train,00040;;;00080;;;00120
cGpxq11B4IQ,12,00:00:11,00:00:14,320,568,91,3,0,train,00015;;;00030;;;00045
cHGn8l2j-e8,36,00:00:03,00:00:06,320,568,90,3,0,train,00015;;;00030;;;00045
cI4mFg0g0PM,22,00:00:02,00:00:10,320,568,240,3,0,train,00040;;;00080;;;00120
cIfPz52o3dE,26,00:00:33,00:00:39,320,426,180,3,0,train,00030;;;00060;;;00090
cKD4nMo1YrY,66,00:00:15,00:00:19,320,426,60,5,0,train,00010;;;00020;;;00030;;;00040;;;00050
cKeJH9HX2E4,17,00:00:11,00:00:14,320,426,91,3,0,train,00015;;;00030;;;00045
cMmlEUn7Zkw,61,00:00:18,00:00:23,320,568,150,3,0,train,00025;;;00050;;;00075
cN0lgFqTVUM,73,00:00:02,00:00:06,320,568,60,3,0,train,00010;;;00020;;;00030
cN_29r79Wtg,65,00:00:00,00:00:03,320,426,91,3,0,train,00015;;;00030;;;00045
cRO6JdP5SVA,57,00:00:33,00:00:37,320,568,100,3,0,train,00016;;;00032;;;00048
cSb3TeIyVO4,76,00:00:27,00:00:30,320,426,91,3,0,train,00015;;;00030;;;00045
cSd5gYfRgoY,77,00:00:05,00:00:09,320,568,120,3,0,train,00020;;;00040;;;00060
cSs0kkv1TfU,28,00:00:00,00:00:03,320,426,91,3,0,train,00015;;;00030;;;00045
cUqcvawPxO4,78,00:00:43,00:00:51,320,426,241,3,0,train,00040;;;00080;;;00120
cXND5LkwcYM,67,00:00:25,00:00:30,320,426,150,3,0,train,00025;;;00050;;;00075
cXdZh3xZMJM,56,00:00:00,00:00:05,320,426,151,3,0,train,00025;;;00050;;;00075
cXx6c42-Fxo,46,00:00:01,00:00:04,320,568,90,3,0,train,00015;;;00030;;;00045
c_6PDA1k1e4,72,00:00:00,00:00:04,320,426,121,3,0,train,00020;;;00040;;;00060
c_uoxnlAfCE,54,00:00:40,00:00:43,320,568,90,3,0,train,00015;;;00030;;;00045
catwUL0ERWE,11,00:06:24,00:06:27,320,568,90,3,0,train,00015;;;00030;;;00045
cgtYrlFwzF0,61,00:00:08,00:00:13,320,426,150,5,0,train,00025;;;00050;;;00075;;;00100;;;00125
ciEOjqv7xgE,46,00:02:22,00:02:29,320,426,210,3,0,train,00035;;;00070;;;00105
cie5J49U-RE,41,00:00:21,00:00:29,320,568,192,3,0,train,00032;;;00064;;;00096
cinwmUanuh8,65,00:00:32,00:00:37,320,426,150,3,0,train,00025;;;00050;;;00075
cjPnpoExiHM,78,00:00:46,00:00:50,320,568,120,3,0,train,00020;;;00040;;;00060
cmRKH3bbBy4,34,00:00:10,00:00:16,320,426,180,3,0,train,00030;;;00060;;;00090
cmVQgAEn0kk,12,00:00:00,00:00:08,320,568,241,3,0,train,00040;;;00080;;;00120
cncj29umHYg,17,00:00:59,00:01:07,320,568,241,3,0,train,00040;;;00080;;;00120
cqaerA8Bhto,41,00:00:09,00:00:14,320,568,150,3,0,train,00025;;;00050;;;00075
